,open,high,low,close,adjclose,volume,ticker
2006-04-18,128.92999267578125,130.94000244140625,128.92999267578125,130.6999969482422,91.95552825927734,92531800,SPY
2006-04-19,130.75,131.07000732421875,130.24000549316406,130.9499969482422,92.13140106201172,87269000,SPY
2006-04-20,131.0,131.86000061035156,130.60000610351562,131.1300048828125,92.258056640625,86005500,SPY
2006-04-21,131.69000244140625,131.7899932861328,130.6199951171875,131.14999389648438,92.27210998535156,72342600,SPY
2006-04-24,130.88999938964844,131.07000732421875,130.3800048828125,130.91000366210938,92.10328674316406,52546400,SPY
2006-04-25,131.0399932861328,131.1199951171875,129.9199981689453,130.3699951171875,91.72335815429688,84359800,SPY
2006-04-26,130.5,131.13999938964844,130.3000030517578,130.39999389648438,91.74443817138672,67262400,SPY
2006-04-27,129.89999389648438,131.6300048828125,129.58999633789062,131.02999877929688,92.18771362304688,124478600,SPY
2006-04-28,130.7899932861328,131.75,130.7100067138672,131.47000122070312,92.49726104736328,55854400,SPY
2006-05-01,131.47000122070312,131.8000030517578,130.32000732421875,130.39999389648438,91.74443817138672,64990300,SPY
2006-05-02,131.00999450683594,131.4600067138672,130.74000549316406,131.3800048828125,92.43390655517578,49063500,SPY
2006-05-03,131.14999389648438,131.32000732421875,130.4499969482422,130.88999938964844,92.08920288085938,60821300,SPY
2006-05-04,131.0800018310547,131.6199951171875,130.97000122070312,131.36000061035156,92.41986083984375,42921400,SPY
2006-05-05,132.0500030517578,132.8000030517578,131.85000610351562,132.52000427246094,93.23600006103516,62588200,SPY
2006-05-08,132.50999450683594,132.77000427246094,132.36000061035156,132.36000061035156,93.12342834472656,30016700,SPY
2006-05-09,132.4199981689453,132.77000427246094,132.30999755859375,132.6199951171875,93.30635070800781,29864000,SPY
2006-05-10,132.41000366210938,132.75,131.88999938964844,132.5500030517578,93.25711822509766,64378200,SPY
2006-05-11,132.50999450683594,132.5500030517578,130.52000427246094,130.9499969482422,92.13140106201172,80626900,SPY
2006-05-12,130.36000061035156,130.72000122070312,129.19000244140625,129.24000549316406,90.92830657958984,91726500,SPY
2006-05-15,128.7899932861328,129.74000549316406,128.61000061035156,129.5,91.11124420166016,84029300,SPY
2006-05-16,129.75999450683594,130.0,129.00999450683594,129.30999755859375,90.97755432128906,62137600,SPY
2006-05-17,128.6699981689453,129.10000610351562,126.7699966430664,126.8499984741211,89.2468032836914,144789500,SPY
2006-05-18,127.3499984741211,127.75,126.11000061035156,126.20999908447266,88.7965316772461,87906300,SPY
2006-05-19,126.87000274658203,127.48999786376953,125.80000305175781,127.0999984741211,89.42267608642578,124309400,SPY
2006-05-22,126.27999877929688,127.16999816894531,125.5,126.12999725341797,88.7402572631836,110852800,SPY
2006-05-23,127.18000030517578,127.62999725341797,125.16999816894531,125.16999816894531,88.06482696533203,92006500,SPY
2006-05-24,125.68000030517578,126.88999938964844,124.76000213623047,126.16999816894531,88.76839447021484,168405000,SPY
2006-05-25,126.91999816894531,127.7300033569336,126.43000030517578,127.7300033569336,89.86591339111328,78977900,SPY
2006-05-26,128.00999450683594,128.3800048828125,127.51000213623047,128.3800048828125,90.32325744628906,62989700,SPY
2006-05-30,127.97000122070312,128.0,126.05000305175781,126.0999984741211,88.71914672851562,72419900,SPY
2006-05-31,126.62000274658203,127.51000213623047,126.19999694824219,127.51000213623047,89.7111587524414,86926200,SPY
2006-06-01,127.37999725341797,128.94000244140625,127.2699966430664,128.72999572753906,90.56950378417969,73721700,SPY
2006-06-02,129.25,129.42999267578125,128.32000732421875,129.0,90.75945281982422,91702600,SPY
2006-06-05,128.85000610351562,128.86000061035156,126.7699966430664,127.12000274658203,89.43675231933594,86105100,SPY
2006-06-06,127.20999908447266,127.37999725341797,125.76000213623047,126.80999755859375,89.21870422363281,130498600,SPY
2006-06-07,126.91000366210938,127.6500015258789,125.79000091552734,125.86000061035156,88.55026245117188,108599400,SPY
2006-06-08,125.58000183105469,126.5,123.87000274658203,125.75,88.47289276123047,204957200,SPY
2006-06-09,126.36000061035156,126.95999908447266,125.29000091552734,125.3499984741211,88.19145202636719,94972200,SPY
2006-06-12,125.87999725341797,125.93000030517578,123.81999969482422,123.98999786376953,87.23462677001953,95815900,SPY
2006-06-13,123.73999786376953,124.83999633789062,122.55000305175781,122.55000305175781,86.2214584350586,185688800,SPY
2006-06-14,122.83999633789062,123.62999725341797,122.33999633789062,123.5,86.88987731933594,163566400,SPY
2006-06-15,123.94999694824219,126.36000061035156,123.86000061035156,126.12000274658203,88.73320770263672,134057000,SPY
2006-06-16,125.29000091552734,125.55999755859375,124.45999908447266,124.6500015258789,88.08660125732422,94253500,SPY
2006-06-19,125.4000015258789,125.4800033569336,123.55000305175781,123.66999816894531,87.39405059814453,95804400,SPY
2006-06-20,124.01000213623047,124.80999755859375,123.72000122070312,124.08999633789062,87.69086456298828,65494700,SPY
2006-06-21,124.0,125.69999694824219,123.95999908447266,125.01000213623047,88.34099578857422,75008200,SPY
2006-06-22,124.94999694824219,125.05999755859375,124.04000091552734,124.45999908447266,87.95233154296875,74566100,SPY
2006-06-23,124.33000183105469,125.30000305175781,124.02999877929688,124.44000244140625,87.9382095336914,54107000,SPY
2006-06-26,124.54000091552734,125.05999755859375,124.25,124.98999786376953,88.3268814086914,37899600,SPY
2006-06-27,125.01000213623047,125.29000091552734,123.7699966430664,123.91000366210938,87.56365203857422,69780200,SPY
2006-06-28,124.19000244140625,124.7699966430664,123.6500015258789,124.75,88.15725708007812,62368100,SPY
2006-06-29,125.19999694824219,127.3499984741211,125.16999816894531,127.2699966430664,89.93807983398438,110634800,SPY
2006-06-30,127.54000091552734,127.66000366210938,126.95999908447266,127.27999877929688,89.94512939453125,54227800,SPY
2006-07-03,127.43000030517578,128.00999450683594,127.30999755859375,127.80000305175781,90.31261444091797,23914000,SPY
2006-07-05,127.29000091552734,127.44999694824219,126.5199966430664,127.06999969482422,89.7967300415039,69653400,SPY
2006-07-06,127.19999694824219,127.8499984741211,127.08000183105469,127.44000244140625,90.05821228027344,50100300,SPY
2006-07-07,127.19000244140625,127.55999755859375,126.29000091552734,126.61000061035156,89.47167205810547,81626500,SPY
2006-07-10,126.94000244140625,127.43000030517578,126.41000366210938,126.8499984741211,89.64127349853516,60964100,SPY
2006-07-11,126.61000061035156,127.41000366210938,125.94000244140625,127.41000366210938,90.03704071044922,73640800,SPY
2006-07-12,127.1500015258789,127.4000015258789,125.72000122070312,126.05000305175781,89.07597351074219,82561300,SPY
2006-07-13,125.44999694824219,125.68000030517578,124.0,124.0,87.62725067138672,102405700,SPY
2006-07-14,124.12999725341797,124.26000213623047,122.83000183105469,123.5199966430664,87.2880859375,103242500,SPY
2006-07-17,123.5199966430664,124.0999984741211,123.1500015258789,123.33999633789062,87.16085052490234,81159000,SPY
2006-07-18,123.70999908447266,124.05000305175781,122.38999938964844,123.97000122070312,87.6060791015625,122771000,SPY
2006-07-19,124.18000030517578,126.26000213623047,123.72000122070312,125.69000244140625,88.82154083251953,133565300,SPY
2006-07-20,126.12000274658203,126.30000305175781,124.66000366210938,124.83000183105469,88.21379852294922,112259800,SPY
2006-07-21,125.1500015258789,125.19000244140625,123.81999969482422,123.94999694824219,87.59193420410156,101560000,SPY
2006-07-24,124.44000244140625,126.31999969482422,124.44000244140625,126.20999908447266,89.18901062011719,92884000,SPY
2006-07-25,125.9800033569336,127.30000305175781,125.72000122070312,126.66000366210938,89.50702667236328,95480700,SPY
2006-07-26,126.58999633789062,127.44999694824219,126.18000030517578,126.83000183105469,89.62716674804688,84525800,SPY
2006-07-27,127.37999725341797,127.69000244140625,126.19999694824219,126.70999908447266,89.5423355102539,87257100,SPY
2006-07-28,127.04000091552734,128.13999938964844,126.86000061035156,127.9800033569336,90.43981170654297,82137000,SPY
2006-07-31,127.66000366210938,127.95999908447266,127.44999694824219,127.8499984741211,90.34793853759766,49593100,SPY
2006-08-01,127.33999633789062,127.37999725341797,126.5999984741211,127.22000122070312,89.90274047851562,65225600,SPY
2006-08-02,127.58000183105469,128.4600067138672,127.55000305175781,128.0800018310547,90.5104751586914,64770900,SPY
2006-08-03,127.33999633789062,128.5500030517578,127.1500015258789,128.4199981689453,90.7507553100586,63693800,SPY
2006-08-04,129.0800018310547,129.42999267578125,127.4800033569336,128.1999969482422,90.59529876708984,96294200,SPY
2006-08-07,127.9000015258789,128.0800018310547,127.4000015258789,127.9000015258789,90.38330078125,45377300,SPY
2006-08-08,128.08999633789062,128.4600067138672,126.94999694824219,127.41000366210938,90.03704071044922,90901300,SPY
2006-08-09,128.17999267578125,128.60000610351562,126.61000061035156,126.9800033569336,89.7331314086914,78910600,SPY
2006-08-10,126.58000183105469,127.5,126.27999877929688,127.37000274658203,90.00878143310547,69322300,SPY
2006-08-11,127.16999816894531,127.19999694824219,126.38999938964844,127.01000213623047,89.75436401367188,47482200,SPY
2006-08-14,127.62999725341797,128.16000366210938,126.91999816894531,127.11000061035156,89.82505798339844,57839000,SPY
2006-08-15,128.25,128.8699951171875,127.9000015258789,128.6300048828125,90.89913940429688,68143000,SPY
2006-08-16,129.32000732421875,129.88999938964844,129.0399932861328,129.6999969482422,91.6552963256836,71737600,SPY
2006-08-17,129.5800018310547,130.3699951171875,129.49000549316406,130.02999877929688,91.88849639892578,70992800,SPY
2006-08-18,130.19000244140625,130.69000244140625,129.58999633789062,130.69000244140625,92.3548812866211,58288400,SPY
2006-08-21,130.17999267578125,130.27999877929688,129.8000030517578,130.1300048828125,91.95916748046875,42133600,SPY
2006-08-22,129.99000549316406,130.52000427246094,129.67999267578125,130.1199951171875,91.95210266113281,60839900,SPY
2006-08-23,130.17999267578125,130.44000244140625,129.19000244140625,129.75999450683594,91.69768524169922,66592100,SPY
2006-08-24,129.99000549316406,130.10000610351562,129.39999389648438,129.64999389648438,91.61993408203125,57983000,SPY
2006-08-25,129.63999938964844,130.25,129.5500030517578,129.80999755859375,91.73302459716797,41756000,SPY
2006-08-28,129.64999389648438,130.82000732421875,129.63999938964844,130.42999267578125,92.171142578125,52681500,SPY
2006-08-29,130.49000549316406,130.8300018310547,129.80999755859375,130.5800018310547,92.27718353271484,61817800,SPY
2006-08-30,130.8699951171875,131.0399932861328,130.5500030517578,130.66000366210938,92.33370971679688,50052200,SPY
2006-08-31,130.85000610351562,130.99000549316406,130.5800018310547,130.63999938964844,92.3195571899414,37510300,SPY
2006-09-01,131.13999938964844,131.5800018310547,130.83999633789062,131.4199981689453,92.87078094482422,48794500,SPY
2006-09-05,131.50999450683594,131.85000610351562,131.1999969482422,131.6699981689453,93.04741668701172,52348300,SPY
2006-09-06,131.11000061035156,131.16000366210938,130.3300018310547,130.50999450683594,92.22766876220703,53795600,SPY
2006-09-07,130.05999755859375,130.57000732421875,129.35000610351562,129.91000366210938,91.8036880493164,86269400,SPY
2006-09-08,130.0800018310547,130.4600067138672,129.8300018310547,130.27999877929688,92.06515502929688,45096300,SPY
2006-09-11,129.86000061035156,130.69000244140625,129.47999572753906,130.41000366210938,92.15702819824219,68496600,SPY
2006-09-12,130.55999755859375,131.83999633789062,130.3699951171875,131.69000244140625,93.06157684326172,69875600,SPY
2006-09-13,131.63999938964844,132.4499969482422,131.52000427246094,132.22000122070312,93.43612670898438,62898400,SPY
2006-09-14,131.9600067138672,132.24000549316406,131.75,132.22999572753906,93.44316101074219,57805400,SPY
2006-09-15,132.30999755859375,132.38999938964844,131.67999267578125,131.9600067138672,93.6624984741211,76703100,SPY
2006-09-18,131.7899932861328,132.38999938964844,131.64999389648438,132.13999938964844,93.79024505615234,64154100,SPY
2006-09-19,132.1199951171875,132.1300048828125,131.07000732421875,131.80999755859375,93.55601501464844,92089100,SPY
2006-09-20,132.25,132.77000427246094,132.05999755859375,132.50999450683594,94.05286407470703,75204100,SPY
2006-09-21,132.61000061035156,132.75,131.4199981689453,131.8699951171875,93.59864807128906,88932500,SPY
2006-09-22,131.6699981689453,131.67999267578125,131.0,131.47000122070312,93.31471252441406,65966800,SPY
2006-09-25,131.72999572753906,132.85000610351562,131.0500030517578,132.47999572753906,94.03153228759766,92299100,SPY
2006-09-26,132.5,133.60000610351562,132.39999389648438,133.5800018310547,94.81233215332031,73962700,SPY
2006-09-27,133.49000549316406,133.97000122070312,133.27000427246094,133.74000549316406,94.9259033203125,82432200,SPY
2006-09-28,133.74000549316406,133.99000549316406,133.27999877929688,133.69000244140625,94.89041900634766,58597500,SPY
2006-09-29,133.8000030517578,133.94000244140625,133.47999572753906,133.5800018310547,94.81233215332031,47966600,SPY
2006-10-02,133.5399932861328,133.8300018310547,132.9499969482422,133.0800018310547,94.45745086669922,51687400,SPY
2006-10-03,132.88999938964844,133.8699951171875,132.64999389648438,133.36000061035156,94.65615844726562,73108100,SPY
2006-10-04,133.22999572753906,135.0,133.0800018310547,134.9199981689453,95.76342010498047,80890500,SPY
2006-10-05,134.9199981689453,135.41000366210938,134.75,135.17999267578125,95.94799041748047,60505900,SPY
2006-10-06,134.9499969482422,135.10000610351562,134.39999389648438,135.00999450683594,95.82733154296875,64983600,SPY
2006-10-09,134.85000610351562,135.3000030517578,134.63999938964844,135.08999633789062,95.88412475585938,41176800,SPY
2006-10-10,135.10000610351562,135.4499969482422,134.83999633789062,135.27000427246094,96.0118637084961,56403700,SPY
2006-10-11,134.83999633789062,135.42999267578125,134.3000030517578,135.11000061035156,95.8983154296875,104071800,SPY
2006-10-12,135.4499969482422,136.38999938964844,135.39999389648438,136.27999877929688,96.72875213623047,59158600,SPY
2006-10-13,136.16000366210938,136.7100067138672,136.0399932861328,136.6300048828125,96.97718048095703,53944000,SPY
2006-10-16,136.52000427246094,137.0500030517578,136.4199981689453,136.83999633789062,97.12621307373047,42273000,SPY
2006-10-17,136.47000122070312,136.6999969482422,135.6699981689453,136.41000366210938,96.821044921875,90500600,SPY
2006-10-18,137.0399932861328,137.3699951171875,136.10000610351562,136.58999633789062,96.94878387451172,86848600,SPY
2006-10-19,136.38999938964844,136.8800048828125,136.22999572753906,136.80999755859375,97.10491943359375,64063200,SPY
2006-10-20,136.83999633789062,136.9499969482422,136.3300018310547,136.83999633789062,97.12621307373047,48094500,SPY
2006-10-23,136.55999755859375,137.8000030517578,136.38999938964844,137.47000122070312,97.57339477539062,66219900,SPY
2006-10-24,137.27999877929688,137.92999267578125,137.22000122070312,137.8800048828125,97.86438751220703,53234900,SPY
2006-10-25,137.74000549316406,138.41000366210938,137.50999450683594,138.35000610351562,98.19800567626953,78105400,SPY
2006-10-26,138.66000366210938,139.0,137.97999572753906,138.77999877929688,98.50321960449219,66843700,SPY
2006-10-27,138.61000061035156,138.75,137.6300048828125,137.91000366210938,97.88570404052734,80238000,SPY
